environment,seed,budget,method,future_tasks,ndcg,recall_at_10,measured_onboarding_generation_seconds,amortized_setup_generation_seconds_per_future_task,total_search_calls,total_sample_calls,total_llm_calls,total_input_tokens,total_output_tokens
scifact_dense,11,8,learned_value,50,0.6435738713255216,0.7833333333333333,76.11252064608561,1.5222504129217123,66.0,16.0,48.0,23491.0,6060.0
scifact_dense,11,8,learned_value,200,0.6435738713255216,0.7833333333333333,76.11252064608561,0.38056260323042806,216.0,16.0,48.0,23491.0,6060.0
scifact_dense,11,16,learned_value,1,0.6435738713255216,0.7833333333333333,76.11252064608561,76.11252064608561,36.0,16.0,48.0,23491.0,6060.0
scifact_dense,11,16,learned_value,10,0.6435738713255216,0.7833333333333333,76.11252064608561,7.6112520646085615,45.0,16.0,48.0,23491.0,6060.0
scifact_dense,11,16,learned_value,50,0.6435738713255216,0.7833333333333333,76.11252064608561,1.5222504129217123,85.0,16.0,48.0,23491.0,6060.0
scifact_dense,11,16,learned_value,200,0.6435738713255216,0.7833333333333333,76.11252064608561,0.38056260323042806,235.0,16.0,48.0,23491.0,6060.0
scifact_dense,11,32,learned_value,1,0.6435738713255216,0.7833333333333333,76.11252064608561,76.11252064608561,74.0,16.0,48.0,23491.0,6060.0
scifact_dense,11,32,learned_value,10,0.6435738713255216,0.7833333333333333,76.11252064608561,7.6112520646085615,83.0,16.0,48.0,23491.0,6060.0
scifact_dense,11,32,learned_value,50,0.6435738713255216,0.7833333333333333,76.11252064608561,1.5222504129217123,123.0,16.0,48.0,23491.0,6060.0
scifact_dense,11,32,learned_value,200,0.6435738713255216,0.7833333333333333,76.11252064608561,0.38056260323042806,273.0,16.0,48.0,23491.0,6060.0
scifact_dense,23,0,source_router,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,source_router,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,source_router,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,source_router,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,23,4,source_router,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,23,4,source_router,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,23,4,source_router,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,23,4,source_router,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,23,8,source_router,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,23,8,source_router,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,23,8,source_router,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,23,8,source_router,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,23,16,source_router,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,23,16,source_router,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,23,16,source_router,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,23,16,source_router,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,23,32,source_router,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,23,32,source_router,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,23,32,source_router,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,23,32,source_router,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,random,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,random,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,random,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,random,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,23,4,random,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,9.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,random,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,18.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,random,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,58.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,random,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,208.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,random,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,18.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,random,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,27.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,random,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,67.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,random,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,217.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,random,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,35.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,random,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,44.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,random,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,84.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,random,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,234.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,random,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,72.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,random,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,81.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,random,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,121.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,random,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,271.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,0,fixed,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,fixed,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,fixed,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,fixed,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,23,4,fixed,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,10.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,fixed,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,19.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,fixed,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,59.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,fixed,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,209.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,fixed,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,19.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,fixed,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,28.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,fixed,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,68.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,fixed,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,218.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,fixed,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,37.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,fixed,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,46.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,fixed,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,86.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,fixed,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,236.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,fixed,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,73.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,fixed,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,82.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,fixed,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,122.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,fixed,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,272.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,0,information_gain,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,information_gain,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,information_gain,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,information_gain,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,23,4,information_gain,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,9.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,information_gain,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,18.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,information_gain,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,58.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,information_gain,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,208.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,information_gain,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,17.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,information_gain,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,26.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,information_gain,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,66.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,information_gain,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,216.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,information_gain,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,33.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,information_gain,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,42.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,information_gain,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,82.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,information_gain,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,232.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,information_gain,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,65.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,information_gain,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,74.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,information_gain,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,114.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,information_gain,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,264.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,0,learned_value,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,learned_value,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,learned_value,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,23,0,learned_value,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,23,4,learned_value,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,9.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,learned_value,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,18.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,learned_value,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,58.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,4,learned_value,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,208.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,learned_value,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,18.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,learned_value,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,27.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,learned_value,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,67.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,8,learned_value,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,217.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,learned_value,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,35.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,learned_value,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,44.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,learned_value,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,84.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,16,learned_value,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,234.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,learned_value,1,0.6435738713255216,0.7833333333333333,77.63634411997919,77.63634411997919,72.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,learned_value,10,0.6435738713255216,0.7833333333333333,77.63634411997919,7.763634411997918,81.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,learned_value,50,0.6435738713255216,0.7833333333333333,77.63634411997919,1.5527268823995837,121.0,16.0,48.0,22440.0,5872.0
scifact_dense,23,32,learned_value,200,0.6435738713255216,0.7833333333333333,77.63634411997919,0.3881817205998959,271.0,16.0,48.0,22440.0,5872.0
scifact_dense,47,0,source_router,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,47,0,source_router,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,47,0,source_router,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,47,0,source_router,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,47,4,source_router,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,47,4,source_router,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,47,4,source_router,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,47,4,source_router,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,47,8,source_router,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,47,8,source_router,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,47,8,source_router,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,47,8,source_router,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,47,16,source_router,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,47,16,source_router,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,47,16,source_router,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,47,16,source_router,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,47,32,source_router,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,47,32,source_router,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,47,32,source_router,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,47,32,source_router,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,47,0,random,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,47,0,random,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,47,0,random,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,47,0,random,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,47,4,random,1,0.6435738713255216,0.7833333333333333,75.94030985984136,75.94030985984136,11.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,4,random,10,0.6435738713255216,0.7833333333333333,75.94030985984136,7.594030985984136,20.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,4,random,50,0.6435738713255216,0.7833333333333333,75.94030985984136,1.5188061971968272,60.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,4,random,200,0.6435738713255216,0.7833333333333333,75.94030985984136,0.3797015492992068,210.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,8,random,1,0.6435738713255216,0.7833333333333333,75.94030985984136,75.94030985984136,19.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,8,random,10,0.6435738713255216,0.7833333333333333,75.94030985984136,7.594030985984136,28.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,8,random,50,0.6435738713255216,0.7833333333333333,75.94030985984136,1.5188061971968272,68.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,8,random,200,0.6435738713255216,0.7833333333333333,75.94030985984136,0.3797015492992068,218.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,16,random,1,0.6435738713255216,0.7833333333333333,75.94030985984136,75.94030985984136,36.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,16,random,10,0.6435738713255216,0.7833333333333333,75.94030985984136,7.594030985984136,45.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,16,random,50,0.6435738713255216,0.7833333333333333,75.94030985984136,1.5188061971968272,85.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,16,random,200,0.6435738713255216,0.7833333333333333,75.94030985984136,0.3797015492992068,235.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,32,random,1,0.6435738713255216,0.7833333333333333,75.94030985984136,75.94030985984136,72.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,32,random,10,0.6435738713255216,0.7833333333333333,75.94030985984136,7.594030985984136,81.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,32,random,50,0.6435738713255216,0.7833333333333333,75.94030985984136,1.5188061971968272,121.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,32,random,200,0.6435738713255216,0.7833333333333333,75.94030985984136,0.3797015492992068,271.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,0,fixed,1,0.6435738713255216,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scifact_dense,47,0,fixed,10,0.6435738713255216,0.7833333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0
scifact_dense,47,0,fixed,50,0.6435738713255216,0.7833333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
scifact_dense,47,0,fixed,200,0.6435738713255216,0.7833333333333333,0.0,0.0,200.0,0.0,0.0,0.0,0.0
scifact_dense,47,4,fixed,1,0.6435738713255216,0.7833333333333333,75.94030985984136,75.94030985984136,10.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,4,fixed,10,0.6435738713255216,0.7833333333333333,75.94030985984136,7.594030985984136,19.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,4,fixed,50,0.6435738713255216,0.7833333333333333,75.94030985984136,1.5188061971968272,59.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,4,fixed,200,0.6435738713255216,0.7833333333333333,75.94030985984136,0.3797015492992068,209.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,8,fixed,1,0.6435738713255216,0.7833333333333333,75.94030985984136,75.94030985984136,19.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,8,fixed,10,0.6435738713255216,0.7833333333333333,75.94030985984136,7.594030985984136,28.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,8,fixed,50,0.6435738713255216,0.7833333333333333,75.94030985984136,1.5188061971968272,68.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,8,fixed,200,0.6435738713255216,0.7833333333333333,75.94030985984136,0.3797015492992068,218.0,16.0,48.0,22603.0,5912.0
scifact_dense,47,16,fixed,1,0.6435738713255216,0.7833333333333333,75.94030985984136,75.94030985984136,37.0,16.0,48.0,22603.0,5912.0
